Time,Extension,Load
(sec),(mm),(N)
132.22201,9.42144,-0.03756
132.32201,9.42144,-0.03751
132.42201,9.42144,-0.03750
132.52201,9.42144,-0.03753
132.62201,9.42144,-0.03748
132.72201,9.42144,-0.03749
132.82201,9.42144,-0.03744
132.92201,9.42144,-0.03743
133.02201,9.42144,-0.03742
133.12201,9.42144,-0.03741
133.22201,9.42144,-0.03742
133.32201,9.42144,-0.03740
133.42201,9.42144,-0.03735
133.52201,9.42144,-0.03736
133.62201,9.42144,-0.03736
133.72201,9.42144,-0.03738
133.82201,9.42144,-0.03735
133.92201,9.42144,-0.03733
134.02201,9.42144,-0.03731
134.12201,9.42144,-0.03728
134.22201,9.42144,-0.03729
134.32201,9.42144,-0.03727
134.42201,9.42144,-0.03729
134.52201,9.42144,-0.03724
134.62201,9.42144,-0.03722
134.72201,9.42144,-0.03722
134.82201,9.42144,-0.03721
134.92201,9.42144,-0.03719
135.02201,9.42144,-0.03721
135.12201,9.42144,-0.03717
135.22201,9.42144,-0.03716
135.32201,9.42144,-0.03715
135.42201,9.42144,-0.03712
135.52201,9.42144,-0.03711
135.62201,9.42144,-0.03708
135.72201,9.42144,-0.03709
135.82201,9.42144,-0.03707
135.92201,9.42144,-0.03708
136.02201,9.42144,-0.03704
136.12201,9.42144,-0.03705
136.22201,9.42144,-0.03702
136.32201,9.42144,-0.03705
136.42201,9.42144,-0.03701
136.52201,9.42144,-0.03701
136.62201,9.42144,-0.03695
136.72201,9.42144,-0.03695
136.82201,9.42144,-0.03694
136.92201,9.42144,-0.03692
137.02201,9.42144,-0.03693
137.12201,9.42144,-0.03693
137.22201,9.42144,-0.03689
137.32201,9.42144,-0.03686
137.42201,9.42144,-0.03684
137.52201,9.42144,-0.03689
137.62201,9.42144,-0.03685
137.72201,9.42144,-0.03685
137.82201,9.42144,-0.03683
137.92201,9.42144,-0.03680
138.02201,9.42144,-0.03681
138.12201,9.42144,-0.03676
138.22201,9.42144,-0.03678
138.32201,9.42144,-0.03678
138.42201,9.42144,-0.03676
138.52201,9.42144,-0.03677
138.62201,9.42144,-0.03674
138.72201,9.42144,-0.03670
138.82201,9.42144,-0.03669
138.92201,9.42144,-0.03669
139.02201,9.42144,-0.03668
139.12201,9.42144,-0.03663
139.22201,9.42144,-0.03666
139.32201,9.42144,-0.03665
139.42201,9.42144,-0.03665
139.52201,9.42144,-0.03660
139.62201,9.42144,-0.03659
139.72201,9.42144,-0.03660
139.82201,9.42144,-0.03658
139.92201,9.42144,-0.03653
140.02201,9.42144,-0.03655
140.12201,9.42144,-0.03656
140.22201,9.42144,-0.03654
140.32201,9.42144,-0.03655
140.42201,9.42144,-0.03654
140.52201,9.42144,-0.03653
140.62201,9.42144,-0.03647
140.72201,9.42144,-0.03647
140.82201,9.42144,-0.03648
140.92201,9.42144,-0.03643
141.02201,9.42144,-0.03646
141.12201,9.42144,-0.03640
141.22201,9.42144,-0.03641
141.32201,9.42144,-0.03639
141.42201,9.42144,-0.03641
141.52201,9.42144,-0.03638
141.62201,9.42144,-0.03635
141.72201,9.42144,-0.03635
141.82201,9.42144,-0.03633
141.92201,9.42144,-0.03630
142.02201,9.42144,-0.03632
142.12201,9.42144,-0.03626
142.22201,9.42144,-0.03631
142.32201,9.42144,-0.03632
142.42201,9.42144,-0.03625
142.52201,9.42144,-0.03626
142.62201,9.42144,-0.03624
142.72201,9.42144,-0.03620
142.82201,9.42144,-0.03623
142.92201,9.42144,-0.03622
143.02201,9.42144,-0.03620
143.12201,9.42144,-0.03619
143.22201,9.42144,-0.03616
143.32201,9.42144,-0.03614
143.42201,9.42144,-0.03617
143.52201,9.42144,-0.03612
143.62201,9.42144,-0.03613
143.72201,9.42144,-0.03609
143.82201,9.42144,-0.03610
143.92201,9.42144,-0.03610
144.02201,9.42144,-0.03604
144.12201,9.42144,-0.03606
144.22201,9.42144,-0.03609
144.32201,9.42144,-0.03605
144.42201,9.42144,-0.03603
144.52201,9.42144,-0.03602
144.62201,9.42144,-0.03600
144.72201,9.42144,-0.03600
144.82201,9.42144,-0.03598
144.92201,9.42144,-0.03597
145.02201,9.42144,-0.03600
145.12201,9.42144,-0.03594
145.22201,9.42144,-0.03592
145.32201,9.42144,-0.03592
145.42201,9.42144,-0.03595
145.52201,9.42144,-0.03590
145.62201,9.42144,-0.03590
145.72201,9.42144,-0.03586
145.82201,9.42144,-0.03585
145.92201,9.42144,-0.03587
146.02201,9.42144,-0.03584
146.12201,9.42144,-0.03580
146.22201,9.42144,-0.03579
146.32201,9.42144,-0.03579
146.42201,9.42144,-0.03578
146.52201,9.42144,-0.03580
146.62201,9.42144,-0.03575
146.72201,9.42144,-0.03572
146.82201,9.42144,-0.03575
146.92201,9.42144,-0.03571
147.02201,9.42144,-0.03573
147.12201,9.42144,-0.03572
147.22201,9.42144,-0.03570
147.32201,9.42144,-0.03571
147.42201,9.42144,-0.03564
147.52201,9.42144,-0.03569
147.62201,9.42144,-0.03564
147.72201,9.42144,-0.03564
147.82201,9.42144,-0.03565
147.92201,9.42144,-0.03559
148.02201,9.42144,-0.03564
148.12201,9.42144,-0.03561
148.22201,9.42144,-0.03556
148.32201,9.42144,-0.03561
148.42201,9.42144,-0.03556
148.52201,9.42144,-0.03556
148.62201,9.42144,-0.03553
148.72201,9.42144,-0.03553
148.82201,9.42144,-0.03553
148.92201,9.42144,-0.03545
149.02201,9.42144,-0.03549
149.12201,9.42144,-0.03547
149.22201,9.42144,-0.03549
149.32201,9.42144,-0.03549
149.42201,9.42144,-0.03545
149.52201,9.42144,-0.03545
149.62201,9.42144,-0.03541
149.72201,9.42144,-0.03546
149.82201,9.42144,-0.03542
149.92201,9.42144,-0.03540
150.02201,9.42144,-0.03541
150.12201,9.42144,-0.03540
150.22201,9.42144,-0.03537
150.32201,9.42144,-0.03537
150.42201,9.42144,-0.03538
150.52201,9.42144,-0.03534
150.62201,9.42144,-0.03533
150.72201,9.42144,-0.03527
150.82201,9.42144,-0.03530
150.92201,9.42144,-0.03529
151.02201,9.42144,-0.03529
151.12201,9.42144,-0.03529
151.22201,9.42144,-0.03530
151.32201,9.42144,-0.03529
151.42201,9.42144,-0.03525
151.52201,9.42144,-0.03524
151.62201,9.42144,-0.03521
151.72201,9.42144,-0.03519
151.82201,9.42144,-0.03523
151.92201,9.42144,-0.03524
152.02201,9.42144,-0.03518
152.12201,9.42144,-0.03518
152.22201,9.42144,-0.03519
152.32201,9.42144,-0.03519
152.42201,9.42144,-0.03512
152.52201,9.42144,-0.03513
152.62201,9.42144,-0.03510
152.72201,9.42144,-0.03511
152.82201,9.42144,-0.03512
152.92201,9.42144,-0.03509
153.02201,9.42144,-0.03510
153.12201,9.42144,-0.03507
153.22201,9.42144,-0.03507
153.32201,9.42144,-0.03505
153.42201,9.42144,-0.03504
153.52201,9.42144,-0.03505
153.62201,9.42144,-0.03503
153.72201,9.42144,-0.03501
153.82201,9.42144,-0.03499
153.92201,9.42144,-0.03501
154.02201,9.42144,-0.03500
154.12201,9.42144,-0.03501
154.22201,9.42144,-0.03498
154.32201,9.42144,-0.03496
154.42201,9.42144,-0.03496
154.52201,9.42144,-0.03495
154.62201,9.42144,-0.03495
154.72201,9.42144,-0.03493
154.82201,9.42144,-0.03490
154.92201,9.42144,-0.03493
155.02201,9.42144,-0.03488
155.12201,9.42144,-0.03492
155.22201,9.42144,-0.03487
155.32201,9.42144,-0.03485
155.42201,9.42144,-0.03485
155.52201,9.42144,-0.03484
155.62201,9.42144,-0.03485
155.72201,9.42144,-0.03484
155.82201,9.42144,-0.03480
155.92201,9.42144,-0.03482
156.02201,9.42144,-0.03481
156.12201,9.42144,-0.03479
156.22201,9.42144,-0.03477
156.32201,9.42144,-0.03475
156.42201,9.42144,-0.03474
156.52201,9.42144,-0.03475
156.62201,9.42144,-0.03475
156.72201,9.42144,-0.03472
156.82201,9.42144,-0.03472
156.92201,9.42144,-0.03471
157.02201,9.42144,-0.03469
157.12201,9.42144,-0.03471
157.22201,9.42144,-0.03472
157.32201,9.42144,-0.03468
157.42201,9.42144,-0.03466
157.52201,9.42144,-0.03465
157.62201,9.42144,-0.03465
157.72201,9.42144,-0.03462
157.82201,9.42144,-0.03463
157.92201,9.42144,-0.03461
158.02201,9.42144,-0.03461
158.12201,9.42144,-0.03459
158.22201,9.42144,-0.03460
158.32201,9.42144,-0.03458
158.42201,9.42144,-0.03455
158.52201,9.42144,-0.03458
158.62201,9.42144,-0.03456
158.72201,9.42144,-0.03456
158.82201,9.42144,-0.03452
158.92201,9.42144,-0.03450
159.02201,9.42144,-0.03451
159.12201,9.42144,-0.03451
159.22201,9.42144,-0.03451
159.32201,9.42144,-0.03450
159.42201,9.42144,-0.03447
159.52201,9.42144,-0.03446
159.62201,9.42144,-0.03444
159.72201,9.42144,-0.03446
159.82201,9.42144,-0.03442
159.92201,9.42144,-0.03444
160.02201,9.42144,-0.03444
160.12201,9.42144,-0.03440
160.22201,9.42144,-0.03438
160.32201,9.42144,-0.03438
160.42201,9.42144,-0.03440
160.52201,9.42144,-0.03441
160.62201,9.42144,-0.03437
160.72201,9.42144,-0.03436
160.82201,9.42144,-0.03434
160.92201,9.42144,-0.03435
161.02201,9.42144,-0.03438
161.12201,9.42144,-0.03432
161.22201,9.42144,-0.03431
161.32201,9.42144,-0.03431
161.42201,9.42144,-0.03430
161.52201,9.42144,-0.03429
161.62201,9.42144,-0.03428
161.72201,9.42144,-0.03426
161.82201,9.42144,-0.03428
161.92201,9.42144,-0.03426
162.02201,9.42144,-0.03424
162.12201,9.42144,-0.03423
162.22201,9.42144,-0.03423
162.32201,9.42144,-0.03424
162.42201,9.42144,-0.03423
162.52201,9.42144,-0.03421
162.62201,9.42144,-0.03417
162.72201,9.42144,-0.03418
162.82201,9.42144,-0.03418
162.92201,9.42144,-0.03417
163.02201,9.42144,-0.03417
163.12201,9.42144,-0.03413
163.22201,9.42144,-0.03416
163.32201,9.42144,-0.03414
163.42201,9.42144,-0.03411
163.52201,9.42144,-0.03409
163.62201,9.42144,-0.03411
163.72201,9.42144,-0.03413
163.82201,9.42144,-0.03407
163.92201,9.42144,-0.03410
164.02201,9.42144,-0.03404
164.12201,9.42144,-0.03403
164.22201,9.42144,-0.03406
164.32201,9.42144,-0.03405
164.42201,9.42144,-0.03402
164.52201,9.42144,-0.03402
164.62201,9.42144,-0.03401
164.72201,9.42144,-0.03399
164.82201,9.42144,-0.03396
164.92201,9.42144,-0.03400
165.02201,9.42144,-0.03397
165.12201,9.42144,-0.03397
165.22201,9.42144,-0.03398
165.32201,9.42144,-0.03393
165.42201,9.42144,-0.03394
165.52201,9.42144,-0.03395
165.62201,9.42144,-0.03394
165.72201,9.42144,-0.03391
165.82201,9.42144,-0.03393
165.92201,9.42144,-0.03393
166.02201,9.42144,-0.03388
166.12201,9.42144,-0.03387
166.22201,9.42144,-0.03386
166.32201,9.42144,-0.03387
166.42201,9.42144,-0.03389
166.52201,9.42144,-0.03384
166.62201,9.42144,-0.03385
166.72201,9.42144,-0.03385
166.82201,9.42144,-0.03383
166.92201,9.42144,-0.03379
167.02201,9.42144,-0.03383
167.12201,9.42144,-0.03378
167.22201,9.42144,-0.03379
167.32201,9.42144,-0.03376
167.42201,9.42144,-0.03378
167.52201,9.42144,-0.03378
167.62201,9.42144,-0.03374
167.72201,9.42144,-0.03373
167.82201,9.42144,-0.03372
167.92201,9.42144,-0.03372
168.02201,9.42144,-0.03369
168.12201,9.42144,-0.03372
168.22201,9.42144,-0.03369
168.32201,9.42144,-0.03367
168.42201,9.42144,-0.03365
168.52201,9.42144,-0.03370
168.62201,9.42144,-0.03362
168.72201,9.42144,-0.03366
168.82201,9.42144,-0.03365
168.92201,9.42144,-0.03362
169.02201,9.42144,-0.03363
169.12201,9.42144,-0.03363
169.22201,9.42144,-0.03360
169.32201,9.42144,-0.03362
169.42201,9.42144,-0.03363
169.52201,9.42144,-0.03361
169.62201,9.42144,-0.03358
169.72201,9.42144,-0.03358
169.82201,9.42144,-0.03359
169.92201,9.42144,-0.03356
170.02201,9.42144,-0.03354
170.12201,9.42144,-0.03355
170.22201,9.42144,-0.03356
170.32201,9.42144,-0.03356
170.42201,9.42144,-0.03352
170.52201,9.42144,-0.03353
170.62201,9.42144,-0.03356
170.72201,9.42144,-0.03353
170.82201,9.42144,-0.03351
170.92201,9.42144,-0.03347
171.02201,9.42144,-0.03346
171.12201,9.42144,-0.03345
171.22201,9.42144,-0.03344
171.32201,9.42144,-0.03348
171.42201,9.42144,-0.03346
171.52201,9.42144,-0.03341
171.62201,9.42144,-0.03344
171.72201,9.42144,-0.03344
171.82201,9.42144,-0.03343
171.92201,9.42144,-0.03343
172.02201,9.42144,-0.03343
172.12201,9.42144,-0.03341
172.22201,9.42144,-0.03339
172.32201,9.42144,-0.03339
172.42201,9.42144,-0.03340
172.52201,9.42144,-0.03340
172.62201,9.42144,-0.03339
172.72201,9.42144,-0.03339
172.82201,9.42144,-0.03335
172.92201,9.42144,-0.03335
173.02201,9.42144,-0.03335
173.12201,9.42144,-0.03336
173.22201,9.42144,-0.03332
173.32201,9.42144,-0.03332
173.42201,9.42144,-0.03333
173.52201,9.42144,-0.03330
173.62201,9.42144,-0.03331
173.72201,9.42144,-0.03329
173.82201,9.42144,-0.03330
173.92201,9.42144,-0.03328
174.02201,9.42144,-0.03330
174.12201,9.42144,-0.03328
174.22201,9.42144,-0.03326
174.32201,9.42144,-0.03326
174.42201,9.42144,-0.03326
174.52201,9.42144,-0.03330
174.62201,9.42144,-0.03323
174.72201,9.42144,-0.03322
174.82201,9.42144,-0.03323
174.92201,9.42144,-0.03323
175.02201,9.42144,-0.03322
175.12201,9.42144,-0.03317
175.22201,9.42144,-0.03324
175.32201,9.42144,-0.03318
175.42201,9.42144,-0.03318
175.52201,9.42144,-0.03318
175.62201,9.42144,-0.03313
175.72201,9.42144,-0.03317
175.82201,9.42144,-0.03314
175.92201,9.42144,-0.03315
176.02201,9.42144,-0.03314
176.12201,9.42144,-0.03312
176.22201,9.42144,-0.03309
176.32201,9.42144,-0.03309
176.42201,9.42144,-0.03307
176.52201,9.42144,-0.03307
176.62201,9.42144,-0.03303
176.72201,9.42144,-0.03309
176.82201,9.42144,-0.03304
176.92201,9.42144,-0.03306
177.02201,9.42144,-0.03302
177.12201,9.42144,-0.03303
177.22201,9.42144,-0.03303
177.32201,9.42144,-0.03299
177.42201,9.42144,-0.03299
177.52201,9.42144,-0.03300
177.62201,9.42144,-0.03298
177.72201,9.42144,-0.03301
177.82201,9.42144,-0.03296
177.92201,9.42144,-0.03297
178.02201,9.42144,-0.03298
178.12201,9.42144,-0.03294
178.22201,9.42144,-0.03293
178.32201,9.42144,-0.03293
178.42201,9.42144,-0.03289
178.52201,9.42144,-0.03293
178.62201,9.42144,-0.03292
178.72201,9.42144,-0.03288
178.82201,9.42144,-0.03289
178.92201,9.42144,-0.03288
179.02201,9.42144,-0.03288
179.12201,9.42144,-0.03286
179.22201,9.42144,-0.03289
179.32201,9.42144,-0.03283
179.42201,9.42144,-0.03283
179.52201,9.42144,-0.03282
179.62201,9.42144,-0.03277
179.72201,9.42144,-0.03283
179.82201,9.42144,-0.03281
179.92201,9.42144,-0.03279
180.02201,9.42144,-0.03281
180.12201,9.42144,-0.03278
180.22201,9.42144,-0.03279
180.32201,9.42144,-0.03278
180.42201,9.42144,-0.03278
180.52201,9.42144,-0.03276
180.62201,9.42144,-0.03275
180.72201,9.42144,-0.03276
180.82201,9.42144,-0.03275
180.92201,9.42144,-0.03273
181.02201,9.42144,-0.03272
181.12201,9.42144,-0.03271
181.22201,9.42144,-0.03268
181.32201,9.42144,-0.03272
181.42201,9.42144,-0.03268
181.52201,9.42144,-0.03270
181.62201,9.42144,-0.03267
181.72201,9.42144,-0.03264
181.82201,9.42144,-0.03264
181.92201,9.42144,-0.03269
182.02201,9.42144,-0.03267
182.12201,9.42144,-0.03262
182.22201,9.42144,-0.03266
182.32201,9.42144,-0.03264
182.42201,9.42144,-0.03260
182.52201,9.42144,-0.03263
182.62201,9.42144,-0.03262
182.72201,9.42144,-0.03260
182.82201,9.42144,-0.03258
182.92201,9.42144,-0.03260
183.02201,9.42144,-0.03257
183.12201,9.42144,-0.03257
183.22201,9.42144,-0.03254
183.32201,9.42144,-0.03255
183.42201,9.42144,-0.03255
183.52201,9.42144,-0.03257
183.62201,9.42144,-0.03249
183.72201,9.42144,-0.03252
183.82201,9.42144,-0.03251
183.92201,9.42144,-0.03252
184.02201,9.42144,-0.03248
184.12201,9.42144,-0.03249
184.22201,9.42144,-0.03247
184.32201,9.42144,-0.03248
184.42201,9.42144,-0.03249
184.52201,9.42144,-0.03245
184.62201,9.42144,-0.03246
184.72201,9.42144,-0.03244
184.82201,9.42144,-0.03245
184.92201,9.42144,-0.03242
185.02201,9.42144,-0.03240
185.12201,9.42144,-0.03239
185.22201,9.42144,-0.03237
185.32201,9.42144,-0.03238
185.42201,9.42144,-0.03239
185.52201,9.42144,-0.03235
185.62201,9.42144,-0.03234
185.72201,9.42144,-0.03232
185.82201,9.42144,-0.03232
185.92201,9.42144,-0.03233
186.02201,9.42144,-0.03232
186.12201,9.42144,-0.03230
186.22201,9.42144,-0.03232
186.32201,9.42144,-0.03226
186.42201,9.42144,-0.03225
186.52201,9.42144,-0.03227
186.62201,9.42144,-0.03229
186.72201,9.42144,-0.03228
186.82201,9.42144,-0.03227
186.92201,9.42144,-0.03227
187.02201,9.42144,-0.03225
187.12201,9.42144,-0.03222
187.22201,9.42144,-0.03221
187.32201,9.42144,-0.03221
187.42201,9.42144,-0.03221
187.52201,9.42144,-0.03222
187.62201,9.42144,-0.03222
187.72201,9.42144,-0.03219
187.82201,9.42144,-0.03217
187.92201,9.42144,-0.03217
188.02201,9.42144,-0.03217
188.12201,9.42144,-0.03220
188.22201,9.42144,-0.03221
188.32201,9.42144,-0.03215
188.42201,9.42144,-0.03217
188.52201,9.42144,-0.03216
188.62201,9.42144,-0.03214
188.72201,9.42144,-0.03215
188.82201,9.42144,-0.03215
188.92201,9.42144,-0.03214
189.02201,9.42144,-0.03211
189.12201,9.42144,-0.03209
189.22201,9.42144,-0.03211
189.32201,9.42144,-0.03213
189.42201,9.42144,-0.03208
189.52201,9.42144,-0.03211
189.62201,9.42144,-0.03209
189.72201,9.42144,-0.03206
189.82201,9.42144,-0.03208
189.92201,9.42144,-0.03207
190.02201,9.42144,-0.03207
