Time,Extension,Load
8.30000,9.52457,-0.11293
8.40000,9.51957,-0.11493
8.50000,9.51457,-0.11683
8.60000,9.50978,-0.11872
8.70000,9.50478,-0.12084
8.80000,9.49998,-0.12266
8.90000,9.49498,-0.12483
9.00000,9.48978,-0.12700
9.10000,9.48457,-0.12911
9.20000,9.47957,-0.13126
9.30000,9.47478,-0.13332
9.40000,9.46957,-0.13550
9.50000,9.46478,-0.13773
9.60000,9.45998,-0.13959
9.70000,9.45478,-0.14186
9.80000,9.44957,-0.14408
9.90000,9.44457,-0.14633
10.00000,9.43998,-0.14826
10.00800,9.43957,-0.14841
10.01000,9.43957,-0.14845
10.11000,9.43832,-0.14867
10.21000,9.43811,-0.14766
10.31000,9.43811,-0.14668
10.41000,9.43811,-0.14580
10.51000,9.43811,-0.14494
10.61000,9.43811,-0.14417
10.71000,9.43811,-0.14344
10.81000,9.43811,-0.14275
10.91000,9.43811,-0.14206
11.01000,9.43811,-0.14144
11.11000,9.43811,-0.14082
11.21000,9.43853,-0.14020
11.31000,9.43853,-0.13955
11.41000,9.43853,-0.13895
11.51000,9.43853,-0.13834
11.61000,9.43873,-0.13776
11.71000,9.43873,-0.13719
11.81000,9.43873,-0.13663
11.91000,9.43894,-0.13611
12.01000,9.43894,-0.13553
12.11000,9.43894,-0.13499
12.21000,9.43915,-0.13449
12.31000,9.43915,-0.13402
12.41000,9.43915,-0.13351
12.51000,9.43915,-0.13302
12.61000,9.43936,-0.13255
12.71000,9.43936,-0.13205
12.81000,9.43936,-0.13161
12.91000,9.43936,-0.13114
13.01000,9.43936,-0.13074
13.11000,9.43936,-0.13028
13.21000,9.43957,-0.12984
13.31000,9.43957,-0.12945
13.41000,9.43957,-0.12906
13.51000,9.43957,-0.12866
13.61000,9.43957,-0.12823
13.71000,9.43957,-0.12793
13.81000,9.43957,-0.12751
13.91000,9.43957,-0.12713
14.01000,9.43957,-0.12674
14.11000,9.43957,-0.12638
14.21000,9.43957,-0.12602
14.31000,9.43957,-0.12568
14.41000,9.43957,-0.12536
14.51000,9.43957,-0.12494
14.61000,9.43957,-0.12460
14.71000,9.43957,-0.12426
14.81000,9.43957,-0.12388
14.91000,9.43957,-0.12359
15.01000,9.43957,-0.12328
15.11000,9.43957,-0.12290
15.21000,9.43957,-0.12259
15.31000,9.43957,-0.12224
15.41000,9.43957,-0.12191
15.51000,9.43957,-0.12156
15.61000,9.43957,-0.12121
15.71000,9.43957,-0.12095
15.81000,9.43957,-0.12059
15.91000,9.43957,-0.12030
16.01000,9.43957,-0.11998
16.11000,9.43957,-0.11968
16.21000,9.43957,-0.11941
16.31000,9.43957,-0.11908
16.41000,9.43957,-0.11877
16.51000,9.43957,-0.11848
16.61000,9.43957,-0.11816
16.71000,9.43957,-0.11790
16.81000,9.43957,-0.11758
16.91000,9.43957,-0.11730
17.01000,9.43957,-0.11703
17.11000,9.43957,-0.11676
17.21000,9.43957,-0.11645
17.31000,9.43957,-0.11617
17.41000,9.43957,-0.11589
17.51000,9.43957,-0.11563
17.61000,9.43957,-0.11536
17.71000,9.43957,-0.11509
17.81000,9.43957,-0.11480
17.91000,9.43957,-0.11455
18.01000,9.43957,-0.11427
18.11000,9.43957,-0.11403
18.21000,9.43957,-0.11377
18.31000,9.43957,-0.11351
18.41000,9.43957,-0.11324
18.51000,9.43957,-0.11298
18.61000,9.43957,-0.11273
18.71000,9.43957,-0.11250
18.81000,9.43957,-0.11222
18.91000,9.43957,-0.11197
19.01000,9.43957,-0.11177
19.11000,9.43957,-0.11150
19.21000,9.43957,-0.11126
19.31000,9.43957,-0.11102
19.41000,9.43957,-0.11079
19.51000,9.43957,-0.11055
19.61000,9.43957,-0.11027
19.71000,9.43957,-0.11008
19.81000,9.43957,-0.10983
19.91000,9.43957,-0.10961
20.01000,9.43957,-0.10938
20.11000,9.43957,-0.10915
20.21000,9.43957,-0.10893
20.31000,9.43957,-0.10872
20.41000,9.43957,-0.10846
20.51000,9.43957,-0.10822
20.61000,9.43957,-0.10802
20.71000,9.43957,-0.10782
20.81000,9.43957,-0.10761
20.91000,9.43957,-0.10743
21.01000,9.43957,-0.10717
21.11000,9.43957,-0.10697
21.21000,9.43957,-0.10676
21.31000,9.43957,-0.10649
21.41000,9.43957,-0.10638
21.51000,9.43957,-0.10615
21.61000,9.43957,-0.10593
21.71000,9.43957,-0.10572
21.81000,9.43957,-0.10546
21.91000,9.43957,-0.10530
22.01000,9.43957,-0.10507
22.11000,9.43957,-0.10489
22.21000,9.43957,-0.10469
22.31000,9.43957,-0.10448
22.41000,9.43957,-0.10428
22.51000,9.43957,-0.10409
22.61000,9.43957,-0.10388
22.71000,9.43957,-0.10372
22.81000,9.43957,-0.10352
22.91000,9.43957,-0.10330
23.01000,9.43957,-0.10311
23.11000,9.43957,-0.10293
23.21000,9.43957,-0.10275
23.31000,9.43957,-0.10254
23.41000,9.43957,-0.10234
23.51000,9.43957,-0.10219
23.61000,9.43957,-0.10198
23.71000,9.43957,-0.10181
23.81000,9.43957,-0.10156
23.91000,9.43957,-0.10145
24.01000,9.43957,-0.10125
24.11000,9.43957,-0.10108
24.21000,9.43957,-0.10091
24.31000,9.43957,-0.10071
24.41000,9.43957,-0.10052
24.51000,9.43957,-0.10034
24.61000,9.43957,-0.10016
24.71000,9.43957,-0.10000
24.81000,9.43957,-0.09977
24.91000,9.43957,-0.09959
25.01000,9.43957,-0.09945
25.11000,9.43957,-0.09928
25.21000,9.43957,-0.09911
25.31000,9.43957,-0.09893
25.41000,9.43957,-0.09878
25.51000,9.43957,-0.09858
25.61000,9.43957,-0.09845
25.71000,9.43957,-0.09824
25.81000,9.43957,-0.09803
25.91000,9.43957,-0.09793
26.01000,9.43957,-0.09774
26.11000,9.43957,-0.09754
26.21000,9.43957,-0.09740
26.31000,9.43957,-0.09722
26.41000,9.43957,-0.09704
26.51000,9.43957,-0.09687
26.61000,9.43957,-0.09670
26.71000,9.43957,-0.09658
26.81000,9.43957,-0.09640
26.91000,9.43957,-0.09623
27.01000,9.43957,-0.09604
27.11000,9.43957,-0.09592
27.21000,9.43957,-0.09577
27.31000,9.43957,-0.09559
27.41000,9.43957,-0.09545
27.51000,9.43957,-0.09528
27.61000,9.43957,-0.09513
27.71000,9.43957,-0.09502
27.81000,9.43957,-0.09486
27.91000,9.43957,-0.09467
28.01000,9.43957,-0.09459
28.11000,9.43957,-0.09439
28.21000,9.43957,-0.09423
28.31000,9.43957,-0.09407
28.41000,9.43957,-0.09393
28.51000,9.43957,-0.09377
28.61000,9.43957,-0.09366
28.71000,9.43957,-0.09349
28.81000,9.43957,-0.09332
28.91000,9.43957,-0.09320
29.01000,9.43957,-0.09308
29.11000,9.43957,-0.09289
29.21000,9.43957,-0.09274
29.31000,9.43957,-0.09263
29.41000,9.43957,-0.09244
29.51000,9.43957,-0.09234
29.61000,9.43957,-0.09221
29.71000,9.43957,-0.09204
29.81000,9.43957,-0.09190
29.91000,9.43957,-0.09175
30.01000,9.43957,-0.09160
30.11000,9.43957,-0.09151
30.21000,9.43957,-0.09135
30.31000,9.43957,-0.09116
30.41000,9.43957,-0.09108
30.51000,9.43957,-0.09096
30.61000,9.43957,-0.09080
30.71000,9.43957,-0.09065
30.81000,9.43957,-0.09048
30.91000,9.43957,-0.09034
31.01000,9.43957,-0.09026
31.11000,9.43957,-0.09007
31.21000,9.43957,-0.08996
31.31000,9.43957,-0.08984
31.41000,9.43957,-0.08971
31.51000,9.43957,-0.08955
31.61000,9.43957,-0.08942
31.71000,9.43957,-0.08930
31.81000,9.43957,-0.08918
31.91000,9.43957,-0.08904
32.01000,9.43957,-0.08890
32.11000,9.43957,-0.08874
32.21000,9.43957,-0.08866
32.31000,9.43957,-0.08850
32.41000,9.43957,-0.08835
32.51000,9.43957,-0.08829
32.61000,9.43957,-0.08817
32.71000,9.43957,-0.08802
32.81000,9.43957,-0.08789
32.91000,9.43957,-0.08775
33.01000,9.43957,-0.08759
33.11000,9.43957,-0.08751
33.21000,9.43957,-0.08740
33.31000,9.43957,-0.08724
33.41000,9.43957,-0.08711
33.51000,9.43957,-0.08705
33.61000,9.43957,-0.08692
33.71000,9.43957,-0.08676
33.81000,9.43957,-0.08665
33.91000,9.43957,-0.08653
34.01000,9.43957,-0.08639
34.11000,9.43957,-0.08627
34.21000,9.43957,-0.08616
34.31000,9.43957,-0.08603
34.41000,9.43957,-0.08595
34.51000,9.43957,-0.08579
34.61000,9.43957,-0.08568
34.71000,9.43957,-0.08561
34.81000,9.43957,-0.08547
34.91000,9.43957,-0.08531
35.01000,9.43957,-0.08521
35.11000,9.43957,-0.08512
35.21000,9.43957,-0.08497
35.31000,9.43957,-0.08487
35.41000,9.43957,-0.08477
35.51000,9.43957,-0.08465
35.61000,9.43957,-0.08455
35.71000,9.43957,-0.08444
35.81000,9.43957,-0.08429
35.91000,9.43957,-0.08420
36.01000,9.43957,-0.08406
36.11000,9.43957,-0.08399
36.21000,9.43957,-0.08387
36.31000,9.43957,-0.08371
36.41000,9.43957,-0.08365
36.51000,9.43957,-0.08352
36.61000,9.43957,-0.08341
36.71000,9.43957,-0.08328
36.81000,9.43957,-0.08321
36.91000,9.43957,-0.08309
37.01000,9.43957,-0.08297
37.11000,9.43957,-0.08285
37.21000,9.43957,-0.08272
37.31000,9.43957,-0.08264
37.41000,9.43957,-0.08255
37.51000,9.43957,-0.08244
37.61000,9.43957,-0.08232
37.71000,9.43957,-0.08219
37.81000,9.43957,-0.08208
37.91000,9.43957,-0.08203
38.01000,9.43957,-0.08190
38.11000,9.43957,-0.08179
38.21000,9.43957,-0.08166
38.31000,9.43957,-0.08156
38.41000,9.43957,-0.08148
38.51000,9.43957,-0.08138
38.61000,9.43957,-0.08126
38.71000,9.43957,-0.08117
38.81000,9.43957,-0.08105
38.91000,9.43957,-0.08094
39.01000,9.43957,-0.08081
39.11000,9.43957,-0.08075
39.21000,9.43957,-0.08064
39.31000,9.43957,-0.08056
39.41000,9.43957,-0.08047
39.51000,9.43957,-0.08034
39.61000,9.43957,-0.08027
39.71000,9.43957,-0.08015
39.81000,9.43957,-0.08004
39.91000,9.43957,-0.07994
40.01000,9.43957,-0.07985
40.11000,9.43957,-0.07977
40.21000,9.43957,-0.07968
40.31000,9.43957,-0.07955
40.41000,9.43957,-0.07946
40.51000,9.43957,-0.07937
40.61000,9.43957,-0.07930
40.71000,9.43957,-0.07922
40.81000,9.43957,-0.07909
40.91000,9.43957,-0.07904
41.01000,9.43957,-0.07891
41.11000,9.43957,-0.07881
41.21000,9.43957,-0.07873
41.31000,9.43957,-0.07861
41.41000,9.43957,-0.07855
41.51000,9.43957,-0.07847
41.61000,9.43957,-0.07834
41.71000,9.43957,-0.07826
41.81000,9.43957,-0.07819
41.91000,9.43957,-0.07805
42.01000,9.43957,-0.07799
42.11000,9.43957,-0.07794
42.21000,9.43957,-0.07784
42.31000,9.43957,-0.07776
42.41000,9.43957,-0.07761
42.51000,9.43957,-0.07755
42.61000,9.43957,-0.07747
42.71000,9.43957,-0.07737
42.81000,9.43957,-0.07726
42.91000,9.43957,-0.07721
43.01000,9.43957,-0.07713
43.11000,9.43957,-0.07703
43.21000,9.43957,-0.07695
43.31000,9.43957,-0.07687
43.41000,9.43957,-0.07680
43.51000,9.43957,-0.07672
43.61000,9.43957,-0.07664
43.71000,9.43957,-0.07652
43.81000,9.43957,-0.07645
43.91000,9.43957,-0.07634
44.01000,9.43957,-0.07627
44.11000,9.43957,-0.07619
44.21000,9.43957,-0.07610
44.31000,9.43957,-0.07600
44.41000,9.43957,-0.07595
44.51000,9.43957,-0.07586
44.61000,9.43957,-0.07579
44.71000,9.43957,-0.07568
44.81000,9.43957,-0.07562
44.91000,9.43957,-0.07549
45.01000,9.43957,-0.07539
45.11000,9.43957,-0.07532
45.21000,9.43957,-0.07525
45.31000,9.43957,-0.07518
45.41000,9.43957,-0.07513
45.51000,9.43957,-0.07504
45.61000,9.43957,-0.07493
45.71000,9.43957,-0.07485
45.81000,9.43957,-0.07478
45.91000,9.43957,-0.07469
46.01000,9.43957,-0.07462
46.11000,9.43957,-0.07456
46.21000,9.43957,-0.07445
46.31000,9.43957,-0.07437
46.41000,9.43957,-0.07428
46.51000,9.43957,-0.07423
46.61000,9.43957,-0.07411
46.71000,9.43957,-0.07408
46.81000,9.43957,-0.07398
46.91000,9.43957,-0.07388
47.01000,9.43957,-0.07380
47.11000,9.43957,-0.07373
47.21000,9.43957,-0.07366
47.31000,9.43957,-0.07359
47.41000,9.43957,-0.07351
47.51000,9.43957,-0.07344
47.61000,9.43957,-0.07336
47.71000,9.43957,-0.07326
47.81000,9.43957,-0.07317
47.91000,9.43957,-0.07310
48.01000,9.43957,-0.07301
48.11000,9.43957,-0.07297
48.21000,9.43957,-0.07288
48.31000,9.43957,-0.07282
48.41000,9.43957,-0.07272
48.51000,9.43957,-0.07262
48.61000,9.43957,-0.07260
48.71000,9.43957,-0.07250
48.81000,9.43957,-0.07241
48.91000,9.43957,-0.07236
49.01000,9.43957,-0.07226
49.11000,9.43957,-0.07218
49.21000,9.43957,-0.07210
49.31000,9.43957,-0.07205
49.41000,9.43957,-0.07200
49.51000,9.43957,-0.07189
49.61000,9.43957,-0.07184
49.71000,9.43957,-0.07176
49.81000,9.43957,-0.07170
49.91000,9.43957,-0.07162
50.01000,9.43957,-0.07154
50.11000,9.43957,-0.07150
50.21000,9.43957,-0.07140
50.31000,9.43957,-0.07132
50.41000,9.43957,-0.07126
50.51000,9.43957,-0.07118
50.61000,9.43957,-0.07113
50.71000,9.43957,-0.07108
50.81000,9.43957,-0.07098
50.91000,9.43957,-0.07093
51.01000,9.43957,-0.07085
51.11000,9.43957,-0.07079
51.21000,9.43957,-0.07070
51.31000,9.43957,-0.07064
51.41000,9.43957,-0.07056
51.51000,9.43957,-0.07048
51.61000,9.43957,-0.07044
51.71000,9.43957,-0.07035
51.81000,9.43957,-0.07028
51.91000,9.43957,-0.07023
52.01000,9.43957,-0.07017
52.11000,9.43957,-0.07010
52.21000,9.43957,-0.07002
52.31000,9.43957,-0.06996
52.41000,9.43957,-0.06989
52.51000,9.43957,-0.06986
52.61000,9.43957,-0.06978
52.71000,9.43957,-0.06970
52.81000,9.43957,-0.06966
52.91000,9.43957,-0.06958
53.01000,9.43957,-0.06953
53.11000,9.43957,-0.06943
53.21000,9.43957,-0.06938
53.31000,9.43957,-0.06929
53.41000,9.43957,-0.06925
53.51000,9.43957,-0.06917
53.61000,9.43957,-0.06912
53.71000,9.43957,-0.06906
53.81000,9.43957,-0.06902
53.91000,9.43957,-0.06892
54.01000,9.43957,-0.06886
54.11000,9.43957,-0.06877
54.21000,9.43957,-0.06872
54.31000,9.43957,-0.06865
54.41000,9.43957,-0.06860
54.51000,9.43957,-0.06853
54.61000,9.43957,-0.06844
54.71000,9.43957,-0.06840
54.81000,9.43957,-0.06830
54.91000,9.43957,-0.06826
55.01000,9.43957,-0.06817
55.11000,9.43957,-0.06816
55.21000,9.43957,-0.06805
55.31000,9.43957,-0.06803
55.41000,9.43957,-0.06795
55.51000,9.43957,-0.06788
55.61000,9.43957,-0.06780
55.71000,9.43957,-0.06775
55.81000,9.43957,-0.06770
55.91000,9.43957,-0.06759
56.01000,9.43957,-0.06755
56.11000,9.43957,-0.06750
56.21000,9.43957,-0.06739
56.31000,9.43957,-0.06737
56.41000,9.43957,-0.06730
56.51000,9.43957,-0.06726
56.61000,9.43957,-0.06719
56.71000,9.43957,-0.06714
56.81000,9.43957,-0.06708
56.91000,9.43957,-0.06701
57.01000,9.43957,-0.06695
57.11000,9.43957,-0.06689
57.21000,9.43957,-0.06682
57.31000,9.43957,-0.06676
57.41000,9.43957,-0.06673
57.51000,9.43957,-0.06665
57.61000,9.43957,-0.06662
57.71000,9.43957,-0.06650
57.81000,9.43957,-0.06647
57.91000,9.43957,-0.06645
58.01000,9.43957,-0.06635
58.11000,9.43957,-0.06630
58.21000,9.43957,-0.06627
58.31000,9.43957,-0.06614
58.41000,9.43957,-0.06612
58.51000,9.43957,-0.06604
58.61000,9.43957,-0.06603
58.71000,9.43957,-0.06593
58.81000,9.43957,-0.06587
58.91000,9.43957,-0.06580
59.01000,9.43957,-0.06576
59.11000,9.43957,-0.06572
59.21000,9.43957,-0.06567
59.31000,9.43957,-0.06560
59.41000,9.43957,-0.06554
59.51000,9.43957,-0.06547
59.61000,9.43957,-0.06540
59.71000,9.43957,-0.06536
59.81000,9.43957,-0.06532
59.91000,9.43957,-0.06528
60.01000,9.43957,-0.06518
60.11000,9.43957,-0.06519
60.21000,9.43957,-0.06510
60.31000,9.43957,-0.06498
60.41000,9.43957,-0.06496
60.51000,9.43957,-0.06494
60.61000,9.43957,-0.06487
60.71000,9.43957,-0.06481
60.81000,9.43957,-0.06478
60.91000,9.43957,-0.06475
61.01000,9.43957,-0.06463
61.11000,9.43957,-0.06460
61.21000,9.43957,-0.06455
61.31000,9.43957,-0.06450
61.41000,9.43957,-0.06445
61.51000,9.43957,-0.06439
61.61000,9.43957,-0.06435
61.71000,9.43957,-0.06427
61.81000,9.43957,-0.06425
61.91000,9.43957,-0.06418
62.01000,9.43957,-0.06415
62.11000,9.43957,-0.06405
62.21000,9.43957,-0.06401
62.31000,9.43957,-0.06396
62.41000,9.43957,-0.06394
62.51000,9.43957,-0.06388
62.61000,9.43957,-0.06381
62.71000,9.43957,-0.06374
62.81000,9.43957,-0.06372
62.91000,9.43957,-0.06365
63.01000,9.43957,-0.06361
63.11000,9.43957,-0.06357
63.21000,9.43957,-0.06351
63.31000,9.43957,-0.06350
63.41000,9.43957,-0.06340
63.51000,9.43957,-0.06335
63.61000,9.43957,-0.06329
63.71000,9.43957,-0.06321
63.81000,9.43957,-0.06319
63.91000,9.43957,-0.06314
64.01000,9.43957,-0.06311
64.11000,9.43957,-0.06307
64.21000,9.43957,-0.06300
64.31000,9.43957,-0.06292
64.41000,9.43957,-0.06290
64.51000,9.43957,-0.06286
64.61000,9.43957,-0.06281
64.71000,9.43957,-0.06274
64.81000,9.43957,-0.06270
64.91000,9.43957,-0.06260
65.01000,9.43957,-0.06257
65.11000,9.43957,-0.06256
65.21000,9.43957,-0.06249
65.31000,9.43957,-0.06244
65.41000,9.43957,-0.06238
65.51000,9.43957,-0.06233
65.61000,9.43957,-0.06231
65.71000,9.43957,-0.06224
65.81000,9.43957,-0.06218
65.91000,9.43957,-0.06215
66.01000,9.43957,-0.06214
66.11000,9.43957,-0.06207
66.21000,9.43957,-0.06201
66.31000,9.43957,-0.06196
66.41000,9.43957,-0.06193
66.51000,9.43957,-0.06187
66.61000,9.43957,-0.06183
66.71000,9.43957,-0.06178
66.81000,9.43957,-0.06174
66.91000,9.43957,-0.06166
67.01000,9.43957,-0.06161
67.11000,9.43957,-0.06161
67.21000,9.43957,-0.06157
67.31000,9.43957,-0.06151
67.41000,9.43957,-0.06147
67.51000,9.43957,-0.06143
67.61000,9.43957,-0.06133
67.71000,9.43957,-0.06132
67.81000,9.43957,-0.06130
67.91000,9.43957,-0.06123
68.01000,9.43957,-0.06120
68.11000,9.43957,-0.06115
68.21000,9.43957,-0.06107
68.31000,9.43957,-0.06103
68.41000,9.43957,-0.06102
68.51000,9.43957,-0.06093
68.61000,9.43957,-0.06090
68.71000,9.43957,-0.06088
68.81000,9.43957,-0.06079
68.91000,9.43957,-0.06079
69.01000,9.43957,-0.06073
69.11000,9.43957,-0.06066
69.21000,9.43957,-0.06063
69.31000,9.43957,-0.06059
69.41000,9.43957,-0.06053
69.51000,9.43957,-0.06052
69.61000,9.43957,-0.06043
69.71000,9.43957,-0.06032
69.81000,9.43957,-0.06035
69.91000,9.43957,-0.06029
70.01000,9.43957,-0.06026
70.11000,9.43957,-0.06025
70.21000,9.43957,-0.06016
70.31000,9.43957,-0.06014
70.41000,9.43957,-0.06008
70.51000,9.43957,-0.06001
70.61000,9.43957,-0.06002
70.71000,9.43957,-0.05993
70.81000,9.43957,-0.05992
70.91000,9.43957,-0.05985
71.01000,9.43957,-0.05984
71.11000,9.43957,-0.05978
71.21000,9.43957,-0.05974
71.31000,9.43957,-0.05971
71.41000,9.43957,-0.05962
71.51000,9.43957,-0.05960
71.61000,9.43957,-0.05954
71.71000,9.43957,-0.05948
71.81000,9.43957,-0.05946
71.91000,9.43957,-0.05941
72.01000,9.43957,-0.05935
72.11000,9.43957,-0.05930
72.21000,9.43957,-0.05930
72.31000,9.43957,-0.05927
72.41000,9.43957,-0.05922
72.51000,9.43957,-0.05916
72.61000,9.43957,-0.05915
72.71000,9.43957,-0.05910
72.81000,9.43957,-0.05904
72.91000,9.43957,-0.05903
73.01000,9.43957,-0.05895
73.11000,9.43957,-0.05892
73.21000,9.43957,-0.05892
73.31000,9.43957,-0.05883
73.41000,9.43957,-0.05882
73.51000,9.43957,-0.05878
73.61000,9.43957,-0.05872
73.71000,9.43957,-0.05866
73.81000,9.43957,-0.05863
73.91000,9.43957,-0.05858
74.01000,9.43957,-0.05855
74.11000,9.43957,-0.05851
74.21000,9.43957,-0.05848
74.31000,9.43957,-0.05843
74.41000,9.43957,-0.05837
74.51000,9.43957,-0.05836
74.61000,9.43957,-0.05833
74.71000,9.43957,-0.05825
74.81000,9.43957,-0.05822
74.91000,9.43957,-0.05813
75.01000,9.43957,-0.05810
75.11000,9.43957,-0.05810
75.21000,9.43957,-0.05803
75.31000,9.43957,-0.05800
75.41000,9.43957,-0.05793
75.51000,9.43957,-0.05793
75.61000,9.43957,-0.05783
75.71000,9.43957,-0.05784
75.81000,9.43957,-0.05778
75.91000,9.43957,-0.05775
76.01000,9.43957,-0.05768
76.11000,9.43957,-0.05762
76.21000,9.43957,-0.05763
76.31000,9.43957,-0.05757
76.41000,9.43957,-0.05753
76.51000,9.43957,-0.05750
76.61000,9.43957,-0.05743
76.71000,9.43957,-0.05742
76.81000,9.43957,-0.05736
76.91000,9.43957,-0.05730
77.01000,9.43957,-0.05730
77.11000,9.43957,-0.05728
77.21000,9.43957,-0.05721
77.31000,9.43957,-0.05718
77.41000,9.43957,-0.05712
77.51000,9.43957,-0.05710
77.61000,9.43957,-0.05704
77.71000,9.43957,-0.05700
77.81000,9.43957,-0.05693
77.91000,9.43957,-0.05693
78.01000,9.43957,-0.05688
78.11000,9.43957,-0.05687
78.21000,9.43957,-0.05684
78.31000,9.43957,-0.05679
78.41000,9.43957,-0.05672
78.51000,9.43957,-0.05672
78.61000,9.43957,-0.05665
78.71000,9.43957,-0.05666
78.81000,9.43957,-0.05658
78.91000,9.43957,-0.05655
79.01000,9.43957,-0.05653
79.11000,9.43957,-0.05647
79.21000,9.43957,-0.05642
79.31000,9.43957,-0.05641
79.41000,9.43957,-0.05639
79.51000,9.43957,-0.05634
79.61000,9.43957,-0.05627
79.71000,9.43957,-0.05626
79.81000,9.43957,-0.05621
79.91000,9.43957,-0.05619
80.01000,9.43957,-0.05614
80.11000,9.43957,-0.05610
80.21000,9.43957,-0.05608
80.31000,9.43957,-0.05603
80.41000,9.43957,-0.05600
80.51000,9.43957,-0.05597
80.61000,9.43957,-0.05595
80.71000,9.43957,-0.05589
80.81000,9.43957,-0.05582
80.91000,9.43957,-0.05582
81.01000,9.43957,-0.05574
81.11000,9.43957,-0.05573
81.21000,9.43957,-0.05571
81.31000,9.43957,-0.05566
81.41000,9.43957,-0.05563
81.51000,9.43957,-0.05560
81.61000,9.43957,-0.05554
81.71000,9.43957,-0.05550
81.81000,9.43957,-0.05548
81.91000,9.43957,-0.05546
82.01000,9.43957,-0.05540
82.11000,9.43957,-0.05536
82.21000,9.43957,-0.05535
82.31000,9.43957,-0.05530
82.41000,9.43957,-0.05524
82.51000,9.43957,-0.05524
82.61000,9.43957,-0.05519
82.71000,9.43957,-0.05514
82.81000,9.43957,-0.05511
82.91000,9.43957,-0.05508
83.01000,9.43957,-0.05504
83.11000,9.43957,-0.05501
83.21000,9.43957,-0.05496
83.31000,9.43957,-0.05492
83.41000,9.43957,-0.05489
83.51000,9.43957,-0.05489
83.61000,9.43957,-0.05482
83.71000,9.43957,-0.05478
83.81000,9.43957,-0.05476
83.91000,9.43957,-0.05476
84.01000,9.43957,-0.05468
84.11000,9.43957,-0.05463
84.21000,9.43957,-0.05462
84.31000,9.43957,-0.05456
84.41000,9.43957,-0.05451
84.51000,9.43957,-0.05452
84.61000,9.43957,-0.05453
84.71000,9.43957,-0.05445
84.81000,9.43957,-0.05436
84.91000,9.43957,-0.05435
85.01000,9.43957,-0.05433
85.11000,9.43957,-0.05430
85.21000,9.43957,-0.05427
85.31000,9.43957,-0.05423
85.41000,9.43957,-0.05419
85.51000,9.43957,-0.05413
85.61000,9.43957,-0.05412
85.71000,9.43957,-0.05410
85.81000,9.43957,-0.05405
85.91000,9.43957,-0.05405
86.01000,9.43957,-0.05401
86.11000,9.43957,-0.05394
86.21000,9.43957,-0.05393
86.31000,9.43957,-0.05386
86.41000,9.43957,-0.05382
86.51000,9.43957,-0.05383
86.61000,9.43957,-0.05379
86.71000,9.43957,-0.05375
86.81000,9.43957,-0.05374
86.91000,9.43957,-0.05369
87.01000,9.43957,-0.05364
